region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat,cost_milk,profitability,vrs_raw,crs_raw,vrs_bc,crs_bc,vrs_bootstrap_degenerate_draws,crs_bootstrap_degenerate_draws,scale_eff_raw
Guba district,district,2014,45.46,,25842.0,25658.0,472.0,48.0,38182.0,13.3,,39.85,,45.46,13.3,0.6041218157906096,0.6016838455154631,0.34380700448705603,0.4322284530723166,0,0,0.9959644392713148
Gusar district,district,2014,55.24,,18750.0,18728.0,4502.0,48.0,27506.0,,,51.97,,55.24,,0.44703711599456314,0.4392359686726177,0.3980418472601299,0.39983744272042215,0,0,0.9825492178550107
Hajigabul district,district,2014,,55.76,15858.0,14403.0,3468.0,,17172.0,,57.5,,75.21,55.76,57.5,0.3746844046668119,0.3565576658696305,0.34531071920428136,0.32460215295832595,0,0,0.9516213149749304
Imishli district,district,2014,40.2,40.0,40036.0,36066.0,20316.0,47.9,48373.0,28.4,24.7,51.68,50.0,40.2,28.4,0.4833268155905089,0.4011131526808884,0.39620564013239856,0.37574067969338387,0,0,0.829900472604287
Ismayilli district,district,2014,43.81,45.98,23979.0,23322.0,1169.0,48.0,34118.0,,26.5,27.51,59.2,43.81,26.5,0.4406116363386711,0.4375015870715252,0.30159634390060575,0.3367626449660559,0,0,0.9929415180838406
Jabrayil district,district,2014,69.23,,3770.0,3722.0,885.0,46.2,6123.0,33.3,,80.0,,69.23,33.3,0.5951567821130963,0.4919826071265923,0.5192771342715912,0.44757662585160296,0,0,0.8266437045039032
Jalilabad district,district,2014,20.0,,50207.0,46479.0,30.0,47.5,78500.0,9.4,,52.5,,20.0,9.4,0.9999999999999999,0.9999999999999999,0.0,0.0,15,21,1.0
Julfa district,district,2014,,,7368.0,7252.0,1258.0,,9195.0,,,,,,,0.4274287415146721,0.37918905834405076,0.3778995497051334,0.33698328568924607,0,0,0.8871398235886637
Kalbajar district,district,2014,,39.09,13201.0,12712.0,319.0,,17223.0,,41.9,,52.0,39.09,41.9,0.5118695971376446,0.48925596919191694,0.39787057674858795,0.358220020985765,0,0,0.9558215059613187
Kangarli district,district,2014,,,5897.0,5897.0,2078.0,,8475.0,,,,,,,0.4904865598639398,0.4298039852369834,0.44750477236935293,0.3970957412950144,0,0,0.876280861510681
Khachmaz district,district,2014,48.01,,25543.0,24579.0,3083.0,48.0,45379.0,,,41.49,,48.01,,0.6365225367922384,0.5521442714026052,0.414575261284325,0.47627779199006215,0,0,0.8674386836091331
Khizi district,district,2014,,,5976.0,5933.0,38.0,,10956.0,,,,,,,0.9999999999999998,0.9501922159899348,0.2297711649795895,0.3917547487472741,0,0,0.950192215989935
Khojavand district,district,2014,,,1042.0,1042.0,283.0,,1492.0,,,,,,,0.8462010337154697,0.42821607172571424,0.5228059162263543,0.39186952825585974,0,0,0.5060453186230678
Kurdamir district,district,2014,36.65,27.87,32889.0,27468.0,17236.0,48.1,41620.0,29.0,73.5,50.49,48.39,36.65,29.0,0.46686146524726746,0.4531446908936308,0.38332286859102893,0.42511615764424215,0,0,0.9706191764052068
Lachin district,district,2014,,37.5,16936.0,15140.0,1782.0,,22140.0,,26.7,,63.33,37.5,26.7,0.4509277418129878,0.43733436048106955,0.38748638690088555,0.3747184994651007,0,0,0.9698546350746462
Lankaran district,district,2014,33.3,32.08,24070.0,23640.0,479.0,48.4,31893.0,1.9,,33.93,,33.3,1.9,0.5317135607846033,0.5278798423015316,0.3487983569528651,0.38728649949617,0,0,0.9927898801801959
Lerik district,district,2014,31.71,32.34,16811.0,16753.0,341.0,48.8,15194.0,,,,,31.71,,0.37213006051291775,0.3543025343585481,0.2801379219715456,0.26012166478243165,0,0,0.9520932919802354
Masalli district,district,2014,,17.24,36488.0,35040.0,1759.0,,48960.0,,135.3,,40.0,17.24,135.3,0.5532002271579299,0.41786805398009313,0.2514234626513415,0.32183505123056133,0,0,0.7553649356344143
Neftchala district,district,2014,22.07,34.18,20869.0,19147.0,12191.0,48.0,23865.0,95.6,139.5,53.49,39.62,22.07,95.6,0.38250043237214115,0.3727542127119434,0.35952121421492406,0.3497509896924508,0,0,0.9745197159654045
Oghuz district,district,2014,35.0,38.47,12050.0,11090.0,2786.0,47.2,16083.0,72.1,48.9,60.24,60.0,35.0,72.1,0.4583423868910385,0.4337079417845206,0.42365058178738557,0.39560493165614996,0,0,0.9462531814401572
Ordubad district,district,2014,,,4832.0,4775.0,216.0,,5529.0,,,,,,,0.4283384313730131,0.34628611096044193,0.2591436221522594,0.2547985828942187,0,0,0.8084404424100883
Saatli district,district,2014,36.78,33.96,31560.0,29971.0,17688.0,48.9,37893.0,17.2,11.1,50.0,50.0,36.78,17.2,0.3791299372535174,0.378111263885527,0.32296983168621785,0.3544339687374485,0,0,0.9973131286456305
Sabirabad district,district,2014,37.5,25.71,57377.0,47799.0,22419.0,48.0,92877.0,10.4,35.8,43.04,42.7,37.5,10.4,1.0000000000000002,0.5811004703958783,0.028184966721733318,0.5418077642379902,6,0,0.5811004703958782
Sadarak district,district,2014,,,1630.0,1164.0,594.0,,1720.0,,,,,,,0.8139097141592091,0.44191355752426115,0.5842619629439516,0.41303492067026465,0,0,0.5429515704708966
Salyan district,district,2014,48.74,14.32,33293.0,31650.0,22434.0,48.0,44775.0,12.3,132.0,54.76,40.38,48.74,12.3,0.47319327493232116,0.4230812113304162,0.3966668014455613,0.39740772719013867,0,0,0.8940981069330026
Samukh district,district,2014,30.89,30.56,10247.0,9220.0,7880.0,47.2,14099.0,15.5,54.7,36.98,50.0,30.89,15.5,0.4893440188589483,0.4573190034385704,0.46225557593668287,0.43019184655629955,0,0,0.9345552123124877
Shabran district,district,2014,87.92,22.22,11512.0,10183.0,656.0,48.3,15478.0,24.5,128.3,68.05,60.0,87.92,24.5,0.48205987742776424,0.4545701957932418,0.39123574177292497,0.36853503036108104,0,0,0.9429745495907991
Shahbuz district,district,2014,,,11114.0,11114.0,326.0,,14012.0,,,,,,,0.46236864492160945,0.4264360047018809,0.3544027722869425,0.3053765392685852,0,0,0.9222857332252264
Shaki district,district,2014,38.59,43.0,36305.0,30160.0,6858.0,48.0,57508.0,25.6,62.8,48.56,70.0,38.59,25.6,0.818109364760398,0.5702414545707094,0.49911660029951044,0.5171854574410318,0,0,0.6970235021545288
Shamakhi district,district,2014,,25.0,20055.0,19733.0,431.0,,23011.0,,167.2,,80.62,25.0,167.2,0.45096895200472853,0.4441505997661518,0.3352070773661049,0.3275825549874871,0,0,0.9848806614994966
Shamkir district,district,2014,17.46,,29190.0,28636.0,9372.0,48.0,51450.0,83.3,,55.0,,17.46,83.3,0.6820525911974924,0.5373223237927347,0.506253142600036,0.49514096156248444,0,0,0.7878018949379665
Sharur district,district,2014,,,20418.0,20042.0,3994.0,,26358.0,,,,,,,0.4012354290400144,0.3933084298350584,0.3541139915980776,0.3533952843900503,0,0,0.9802435213063764
Shusha district,district,2014,30.0,,1965.0,1941.0,1075.0,48.2,1834.0,35.2,,80.0,,30.0,35.2,0.5050054726205521,0.2825762483607742,0.3721532405902408,0.26461046155868706,0,0,0.5595508636657778
Siyazan district,district,2014,,38.97,5945.0,5607.0,306.0,,11167.0,,80.1,,70.08,38.97,80.1,0.6540972386375535,0.5956180068892982,0.5047997136922985,0.4686956102881582,0,0,0.91059550737431
Tartar district,district,2014,28.88,,11757.0,11655.0,10866.0,47.8,14594.0,,,19.94,,28.88,,0.3993376423824836,0.3744759429381817,0.37776948958966916,0.352326350733608,0,0,0.9377426598304763
Tovuz district,district,2014,38.0,,17868.0,17196.0,4274.0,48.0,31786.0,49.3,,60.0,,38.0,49.3,0.5585297513457084,0.552802885850232,0.4807745736554011,0.5039969960604423,0,0,0.9897465345728169
Ujar district,district,2014,,,33127.0,21972.0,12056.0,,38359.0,,,,,,,0.5232605848669335,0.5221070354387912,0.4401916163583117,0.4888147926818597,0,0,0.9977954589711059
Yevlakh district,district,2014,25.99,25.92,30110.0,20693.0,18819.0,48.0,36512.0,96.2,68.1,51.0,43.71,25.99,96.2,0.5299020731292431,0.5276841189287486,0.4644115147622627,0.4964523174908836,0,0,0.9958144073915454
Zagatala district,district,2014,37.81,37.82,29618.0,26842.0,7715.0,48.0,42944.0,22.4,16.0,53.52,50.35,37.81,22.4,0.511406863863208,0.4784642361907376,0.39422300976873825,0.4387677461854733,0,0,0.9355843067423476
Zangilan district,district,2014,28.57,,622.0,582.0,39.0,42.9,451.0,,,30.0,,28.57,,1.0,0.23174769121330446,0.0017433343947823587,0.18868940672580214,3,0,0.23174769121330446
Zardab district,district,2014,24.68,24.21,22792.0,20531.0,16576.0,47.8,31777.0,43.5,47.6,51.12,50.2,24.68,43.5,0.46767747207961247,0.4628759857388088,0.4289502067808654,0.4352908537091861,0,0,0.9897333384063743
Absheron district,district,2015,46.92,20.65,13398.0,13398.0,101.0,48.0,42861.0,4.7,9.5,57.27,39.23,46.92,4.7,0.9999999999999996,1.0000000000000002,0.2699291893070912,0.3218469792494354,0,0,1.0000000000000007
Agdash district,district,2015,21.0,,37077.0,24864.0,12301.0,48.0,43761.0,,,,,21.0,,0.5574560328154006,0.550166211392326,0.458999107603707,0.5207440916689774,0,0,0.9869230558215368
Aghdam district,district,2015,37.03,,18400.0,18295.0,8882.0,47.0,33312.0,28.6,,45.0,,37.03,28.6,0.5724333140098159,0.5691751989382992,0.5235569656709155,0.5385324542985601,0,0,0.9943083063270827
Aghjabadi district,district,2015,26.17,,42955.0,37158.0,33025.0,48.0,89088.0,40.1,,50.98,,26.17,40.1,1.0,0.749453259686202,0.37731151803660024,0.7140923711571234,0,0,0.749453259686202
Aghstafa district,district,2015,26.19,,11796.0,9601.0,6455.0,47.6,16642.0,51.8,,60.0,,26.19,51.8,0.5588812953323901,0.5418345845384694,0.5335213108035308,0.5149258451645821,0,0,0.9694985125888276
Aghsu district,district,2015,,30.18,18867.0,15341.0,1294.0,,29419.0,,173.8,,69.91,30.18,173.8,0.6049180894097226,0.5994485449050606,0.5141212635671671,0.5285068375524936,0,0,0.9909582064077483
Astara district,district,2015,26.45,20.02,22329.0,22095.0,1124.0,48.1,30126.0,0.2,3.0,40.0,39.72,26.45,0.2,0.4298093501193248,0.4262114766765357,0.34449194958971485,0.36252717892855535,0,0,0.9916291410557023
Babak district,district,2015,,,8257.0,7823.0,1303.0,,12504.0,,,,,,,0.5238584417028984,0.49963552366315417,0.48495600868818023,0.4579784191570574,0,0,0.9537605656195914
Balakan district,district,2015,28.32,,18443.0,15648.0,2864.0,48.0,20556.0,76.6,,50.01,,28.32,76.6,0.41953423623969094,0.41063640161955983,0.3878765050037111,0.3777958985098819,0,0,0.9787911596920363
Barda district,district,2015,36.15,,42042.0,36852.0,33835.0,48.0,69047.0,0.1,,44.98,,36.15,0.1,0.7287859529035264,0.5856813910301748,0.4497569504838983,0.5581343478255207,0,0,0.8036397912127496
Beylagan district,district,2015,25.67,20.89,27271.0,25856.0,28853.0,48.1,39457.0,,42.8,22.05,23.03,25.67,42.8,0.47784598909127685,0.4770241833866142,0.42116950831339073,0.454778696659616,0,0,0.9982801870823997
Bilasuvar district,district,2015,24.07,,20187.0,18585.0,10158.0,48.0,27693.0,54.1,,42.22,,24.07,54.1,0.4708791480080485,0.46578458786166876,0.4420542115095453,0.4415811114076353,0,0,0.9891807480370894
Dashkasan district,district,2015,20.12,35.0,13350.0,13199.0,49.0,48.1,22713.0,100.0,48.2,40.0,50.0,20.12,100.0,0.7559152899948745,0.7145327783029587,0.39738752250536447,0.3120486195833707,0,0,0.9452550937391458
Fuzuli district,district,2015,36.11,,15690.0,14821.0,5975.0,48.0,20321.0,11.1,,40.0,,36.11,11.1,0.43808646973942106,0.42859316671350467,0.414790570942995,0.40383404391005573,0,0,0.9783300702448923
Gabala district,district,2015,51.31,,25057.0,24192.0,2037.0,44.0,36591.0,,,49.56,,51.31,,0.47442079544399357,0.47280295120661364,0.36918536557533443,0.41680421737200646,0,0,0.9965898538746265
Gadabay district,district,2015,,23.53,26183.0,26083.0,39.0,,43139.0,,,,,23.53,,0.8654568865940343,0.8481325293613333,0.36926573573211785,0.25922488346374206,0,0,0.9799824144899
Gakh district,district,2015,30.54,26.23,12028.0,10840.0,3862.0,47.9,15857.0,,19.0,,50.0,30.54,19.0,0.4728168694542498,0.4572665342038036,0.448266886287417,0.42963555701045225,0,0,0.9671112934942545
Gazakh district,district,2015,25.39,26.22,16070.0,14411.0,6221.0,48.0,30009.0,95.5,107.5,50.0,56.25,25.39,95.5,0.6564981392936686,0.6509311865075575,0.6079473698844802,0.6143075021811428,0,0,0.9915202306710258
Gobustan district,district,2015,,25.13,11393.0,11271.0,273.0,,18042.0,,119.0,,56.64,25.13,119.0,0.5141255242934847,0.5003799538265138,0.41080929685904566,0.38523217850690217,0,0,0.9732641741803032
Goranboy district,district,2015,25.9,,20682.0,20177.0,13686.0,48.0,36114.0,62.6,,42.28,,25.9,62.6,0.5615829466571103,0.5594955977181562,0.5079723766761925,0.5317515852619439,0,0,0.9962830977126722
Goychay district,district,2015,60.0,,24436.0,20764.0,5706.0,48.2,24935.0,11.9,,60.0,,60.0,11.9,0.3807732958058736,0.37538423217888034,0.3528189036753322,0.3503454728242482,0,0,0.9858470547006513
Goygol district,district,2015,32.73,35.03,10017.0,9928.0,1297.0,48.0,23540.0,36.1,38.6,43.64,35.9,32.73,36.1,0.7533258455264852,0.7411777339717105,0.6768951251218529,0.6714954177753535,0,0,0.9838740279164528
Guba district,district,2015,13.46,,25550.0,25352.0,519.0,48.0,38277.0,156.7,,90.04,,13.46,156.7,0.47308667333902876,0.4719579868610185,0.27299625455644316,0.34066877053762046,0,0,0.997614207836285
Gubadli district,district,2015,,,469.0,463.0,10.0,,638.0,,,,,,,1.0000000000000004,0.4307421403347997,0.0061429300323154745,0.31868547167070405,15,0,0.4307421403347995
Gusar district,district,2015,47.19,,19029.0,19009.0,5243.0,48.0,27755.0,0.4,,45.18,,47.19,0.4,0.4613752770877928,0.4564147120388498,0.4235245311940752,0.4260173861321882,0,0,0.9892483076244264
Hajigabul district,district,2015,,69.79,15990.0,14546.0,4641.0,,17217.0,,43.8,,84.05,69.79,43.8,0.38099617406260433,0.3699913494792207,0.3602952109335059,0.34665797952636124,0,0,0.9711156559236855
Imishli district,district,2015,40.47,40.36,40662.0,37221.0,20437.0,48.0,49020.0,24.3,24.5,50.0,50.18,40.47,24.3,0.44500780923314964,0.41168300978486205,0.35385782514395003,0.39031488351417365,0,0,0.9251141243887071
Ismayilli district,district,2015,73.42,43.47,24040.0,23427.0,1927.0,48.0,34868.0,7.9,33.0,39.92,60.0,73.42,7.9,0.4673815464351276,0.4652517697191776,0.37435613788229727,0.4095188075344871,0,0,0.9954431732870189
Jabrayil district,district,2015,66.67,,4010.0,3956.0,890.0,46.7,6704.0,23.3,,81.67,,66.67,23.3,0.5867838205673201,0.5297310097500729,0.5339712405711177,0.49103213735364915,0,0,0.9027703068532346
Jalilabad district,district,2015,166.67,,50295.0,46763.0,30.0,44.4,82940.0,66.7,,55.56,,,66.7,1.0,1.0,0.0,0.0,9,3,1.0
Julfa district,district,2015,,,7446.0,7326.0,1124.0,,9321.0,,,,,,,0.4262945330846713,0.3977161875251048,0.38977770879651485,0.36323791844193287,0,0,0.9329610320057982
Kalbajar district,district,2015,,32.28,13089.0,12629.0,380.0,,17396.0,,43.8,,51.78,32.28,43.8,0.4431710293667231,0.43058421994376195,0.3679236380387644,0.3459160460374404,0,0,0.9715983027118282
Kangarli district,district,2015,,,5974.0,5974.0,2155.0,,8564.0,,,,,,,0.48395163828801563,0.448114621140408,0.45157626758259695,0.42116119051400047,0,0,0.9259491769169715
Khachmaz district,district,2015,59.22,,26428.0,25475.0,3228.0,48.0,48640.0,,,35.05,,59.22,,0.6772861170475926,0.5968387987377505,0.45372311840259816,0.5398323093087272,0,0,0.8812210729188931
Khizi district,district,2015,501.0,,5114.0,5083.0,113.0,48.0,12080.0,2.1,,43.64,,,2.1,0.7806909995307092,0.7428899764159925,0.5995444203000325,0.5556117747689507,0,0,0.9515800449378311
Khojavand district,district,2015,,,1073.0,1073.0,409.0,,1680.0,,,,,,,0.7289993512676525,0.4894262219102982,0.5476673280394746,0.4605775514667865,0,0,0.6713671569929904
Kurdamir district,district,2015,36.87,27.83,33516.0,28084.0,14978.0,48.1,41786.0,29.5,71.7,50.35,48.13,36.87,29.5,0.4653423358009513,0.4651033949317442,0.39292296163060325,0.4407690320327908,0,0,0.9994865266905152
Lachin district,district,2015,,60.0,17074.0,15489.0,1989.0,,20350.0,,,,,60.0,,0.41976652508130585,0.41069433068604033,0.3822733619793033,0.371757126167484,0,0,0.978387522936689
Lankaran district,district,2015,35.43,33.82,24088.0,23661.0,597.0,48.5,32885.0,5.4,,38.33,,35.43,5.4,0.4370844931373473,0.4344526240430087,0.3005603774954595,0.338401833257292,0,0,0.9939785804903594
Lerik district,district,2015,33.33,30.38,16831.0,16783.0,423.0,47.6,15644.0,117.1,108.8,70.0,63.84,33.33,117.1,0.3015004704671754,0.29137741542962026,0.2449781010832791,0.22689960480637517,0,0,0.9664244137932209
Masalli district,district,2015,,,36448.0,35041.0,1458.0,,49018.0,,,,,,,0.519938089762068,0.4372771360254812,0.24833860923419127,0.36521359802757014,0,0,0.8410176992910564
Neftchala district,district,2015,13.68,90.0,21062.0,19356.0,12348.0,46.0,24325.0,158.1,53.8,70.0,40.0,13.68,158.1,0.3988170823511652,0.3928392828195783,0.3777181172331345,0.373139070129262,0,0,0.9850111748063907
Oghuz district,district,2015,34.48,37.96,12070.0,11258.0,2789.0,46.4,16084.0,71.4,54.4,60.0,60.0,34.48,71.4,0.46143864172995114,0.4465915424158281,0.43390440765789495,0.4154267503816173,0,0,0.9678243259852259
Ordubad district,district,2015,,,4886.0,4824.0,214.0,,5634.0,,,,,,,0.41325097448126363,0.3650793070414708,0.3244737768894653,0.30701371351873025,0,0,0.8834324165835042
Saatli district,district,2015,36.43,34.03,32064.0,31160.0,19287.0,48.7,38253.0,24.5,11.1,50.0,50.0,36.43,24.5,0.38467076224692054,0.3837476469223033,0.3418649922674231,0.3643722928787603,0,0,0.9976002456770429
Sabirabad district,district,2015,37.93,29.61,58199.0,48514.0,23252.0,48.0,97771.0,10.1,40.5,42.04,42.94,37.93,10.1,1.0000000000000002,0.6299711300295542,0.10006131855148737,0.5958961372997159,10,0,0.6299711300295541
Sadarak district,district,2015,,,1650.0,1178.0,589.0,,1742.0,,,,,,,0.6801442957066787,0.46225384706887424,0.5268655531612767,0.4376066519794025,0,0,0.6796408497237877
Salyan district,district,2015,32.72,14.07,33351.0,32014.0,20861.0,48.0,45000.0,38.3,125.2,45.24,45.52,32.72,38.3,0.4528460869561727,0.43939007943211517,0.3758765548816786,0.4174438140559869,0,0,0.9702856932815679
Samukh district,district,2015,33.7,38.46,10342.0,9346.0,7569.0,47.2,16737.0,31.6,27.3,39.43,60.03,33.7,31.6,0.5772440113818148,0.5597956423596604,0.5514088147689451,0.532911911099116,0,0,0.9697729752442363
Shabran district,district,2015,75.23,20.0,12072.0,10674.0,812.0,47.7,15485.0,28.0,,72.72,,75.23,28.0,0.4694934238608218,0.4534837039858468,0.422280655576156,0.3969795119949935,0,0,0.9659000125213234
Shahbuz district,district,2015,,,11240.0,11240.0,300.0,,14265.0,,,,,,,0.4126002019610671,0.3967191262394925,0.33888561273533024,0.3126109391721741,0,0,0.9615097723023579
Shaki district,district,2015,45.0,39.99,35496.0,29618.0,7228.0,48.0,55692.0,4.6,75.0,47.27,70.0,45.0,4.6,0.7327141379253173,0.5877799392949632,0.4974291121165818,0.5464668356090638,0,0,0.8021954386730741
Shamakhi district,district,2015,,37.27,20115.0,19797.0,364.0,,23146.0,,212.9,,80.23,37.27,212.9,0.3716885004877522,0.3654721092781096,0.260591762006142,0.24854886186911518,0,0,0.9832752662471799
Shamkir district,district,2015,18.4,,29202.0,28627.0,9822.0,46.5,54608.0,83.3,,55.0,,18.4,83.3,0.702574607234592,0.5962907974464922,0.5056751599782144,0.5597346816671603,0,0,0.8487223866424035
Sharur district,district,2015,,,20776.0,20287.0,3986.0,,26854.0,,,,,,,0.4187046697221914,0.413779365565188,0.37889458237498996,0.38173018595457564,0,0,0.9882368062427599
Shusha district,district,2015,,,2003.0,1980.0,1144.0,,1835.0,,,,,,,0.4190406540357991,0.28970003810768136,0.33048606590363816,0.27483510318636467,0,0,0.6913411272094186
Siyazan district,district,2015,,40.49,6272.0,5984.0,203.0,,12199.0,,66.4,,67.17,40.49,66.4,0.6692359551102557,0.6372506989076865,0.5642300382721973,0.5197909160344335,0,0,0.9522063093616964
Tartar district,district,2015,43.04,,11867.0,11783.0,11485.0,48.0,17742.0,,,23.33,,43.04,,0.48398573354402463,0.4706785113773266,0.46243426962034373,0.44861094912467037,0,0,0.9725049288761988
Tovuz district,district,2015,36.96,,18010.0,17360.0,4672.0,47.8,32453.0,71.7,,61.96,,36.96,71.7,0.5881055965631675,0.58436312506068,0.5261120581047808,0.5450444497691418,0,0,0.9936363953610403
Ujar district,district,2015,,18.0,33152.0,21976.0,13865.0,,38781.0,,103.3,,49.91,18.0,103.3,0.5527891131647373,0.5516301958378897,0.488457250531536,0.5239062123749798,0,0,0.9979035091335052
Yevlakh district,district,2015,25.9,25.91,27834.0,19196.0,21193.0,48.4,36534.0,97.0,68.6,51.0,43.99,25.9,97.0,0.5969850987209937,0.5949276546773637,0.5413817029111434,0.5671789661721645,0,0,0.9965536090464604
Zagatala district,district,2015,35.05,36.67,29726.0,27079.0,7681.0,48.0,43179.0,35.5,23.5,55.0,50.66,35.05,35.5,0.5008104928532251,0.49844544531263246,0.3910269323392187,0.46558965603281155,0,0,0.9952775599266731
Zangilan district,district,2015,40.0,,626.0,626.0,98.0,50.0,459.0,50.0,,60.0,,40.0,50.0,0.7396166134185304,0.2292007457348008,0.31079295183086053,0.2095338462240103,0,0,0.30989128904964425
Zardab district,district,2015,30.0,29.62,22828.0,20850.0,18570.0,48.3,31871.0,152.3,47.6,71.49,50.17,30.0,152.3,0.48111355767717495,0.47782327983766826,0.44784083606051706,0.4552857900638557,0,0,0.9931611200993956
Absheron district,district,2016,29.51,20.64,13461.0,13461.0,114.0,30.0,49389.0,1.1,9.5,42.47,39.21,29.51,1.1,0.9999999999999999,0.9999999999999999,0.0,0.2657513466652064,1,0,1.0
Agdash district,district,2016,18.03,,35733.0,24275.0,8808.0,48.0,55998.0,94.1,,35.0,,18.03,94.1,0.6855025180303961,0.6287244780027591,0.49202023238965,0.5884848651420654,0,0,0.917173112374885
Aghdam district,district,2016,44.55,,18691.0,18596.0,8314.0,59.1,34168.0,22.2,,55.0,,44.55,22.2,0.5059914141032554,0.5007801573124202,0.45949270625892624,0.4711749960172624,0,0,0.989700898778943
Aghjabadi district,district,2016,26.07,,44251.0,38429.0,29176.0,48.0,101287.0,40.1,,50.98,,26.07,40.1,1.0,0.7183592957131865,0.10011210270532689,0.6810503927154945,1,0,0.7183592957131865
Aghstafa district,district,2016,23.64,,11840.0,9606.0,6088.0,47.3,16985.0,32.7,,80.0,,23.64,32.7,0.5033916356565129,0.481914573856423,0.4761996170763254,0.4563076477270508,0,0,0.9573352827524042
Aghsu district,district,2016,,30.24,18901.0,15430.0,1038.0,,29654.0,,145.8,,80.0,30.24,145.8,0.5319418438465955,0.5237987389306266,0.4410373676645051,0.44673170560274456,0,0,0.9846917383729691
Astara district,district,2016,32.69,29.0,22331.0,22080.0,1303.0,47.3,30166.0,10.7,16.4,50.0,42.5,32.69,10.7,0.3779052879355713,0.3723623384277611,0.3078417649025509,0.313967377238297,0,0,0.9853324372937718
Babak district,district,2016,,,8355.0,7908.0,2448.0,,12667.0,,,,,,,0.46613535550909274,0.43657031412479613,0.43528260311234407,0.4067146445292506,0,0,0.936574128019088
Balakan district,district,2016,29.12,,17827.0,15607.0,3014.0,47.1,20654.0,61.6,,47.07,,29.12,61.6,0.37241035591790345,0.3606881162451145,0.3430831659191549,0.3285579405169538,0,0,0.9685233251801056
Barda district,district,2016,36.68,,42015.0,37150.0,31204.0,48.0,79830.0,1.2,,45.53,,36.68,1.2,0.7565569350833996,0.5856719202871746,0.3728301200614399,0.5555305689883068,0,0,0.7741280175068551
Beylagan district,district,2016,25.64,21.16,27614.0,26205.0,24348.0,48.0,39520.0,,43.5,20.0,22.97,25.64,43.5,0.4134337740725888,0.4110360024803617,0.36531261664509485,0.38999763280277805,0,0,0.9942003490217852
Bilasuvar district,district,2016,38.01,,20260.0,18760.0,8064.0,48.0,27995.0,2.8,,40.07,,38.01,2.8,0.41397994251640796,0.4067192510387381,0.3850150360189835,0.3823419088114192,0,0,0.9824612481620845
Dashkasan district,district,2016,18.64,35.38,13595.0,13436.0,256.0,45.0,22892.0,102.3,42.9,37.91,50.0,18.64,102.3,0.4769222816025572,0.4643664484435647,0.3208698208471008,0.30381842295858397,0,0,0.9736732091509706
Fuzuli district,district,2016,36.1,,15857.0,14992.0,6040.0,26.8,23199.0,38.9,,50.0,,36.1,38.9,0.43287394631070253,0.4217516425857381,0.4061809966270654,0.3958452435861407,0,0,0.9743059063273325
Gabala district,district,2016,47.69,,23746.0,23232.0,1972.0,18.8,38855.0,20.3,,57.86,,47.69,20.3,0.458721583190002,0.45583472440244577,0.34500905231686096,0.3956629649695297,0,0,0.9937067299788236
Gadabay district,district,2016,,25.0,23515.0,23423.0,57.0,,43786.0,,,,,25.0,,1.0,1.0,0.2560554884335122,0.1163102706237249,0,0,1.0
Gakh district,district,2016,14.21,22.48,11883.0,10826.0,3555.0,47.9,15937.0,,,,,14.21,,0.4208959381783598,0.4012228340350489,0.3953875651890713,0.3744715640358392,0,0,0.9532589831385491
Gazakh district,district,2016,59.98,60.63,16458.0,14777.0,5666.0,48.0,31172.0,11.7,72.7,70.0,62.16,59.98,11.7,0.5827928309734606,0.5749439198641697,0.5340231371992392,0.5389203859882752,0,0,0.9865322449210974
Gobustan district,district,2016,,25.57,11510.0,11386.0,86.0,,19756.0,,126.7,,75.19,25.57,126.7,0.5557799946807992,0.5109329047973288,0.21025168729251753,0.15837212217099095,0,0,0.9193078370709845
Goranboy district,district,2016,28.28,,20838.0,20375.0,13598.0,45.8,36208.0,50.7,,40.7,,28.28,50.7,0.48846288561958506,0.4843440963916483,0.44095194942266747,0.45884631325906533,0,0,0.9915678563321914
Goychay district,district,2016,60.0,,19566.0,17974.0,5728.0,47.1,25030.0,18.6,,60.0,,60.0,18.6,0.3881734030336693,0.3795449379962138,0.36071591276636045,0.35392041008024316,0,0,0.977771622244023
Goygol district,district,2016,43.98,34.52,10032.0,9944.0,1221.0,45.8,23559.0,18.9,29.8,49.65,45.18,43.98,18.9,0.6622558700844473,0.6457179032686916,0.5920838838573894,0.5730132225119302,0,0,0.9750278290267976
Guba district,district,2016,15.78,,24731.0,24559.0,612.0,47.9,38761.0,41.1,,50.08,,15.78,41.1,0.432916590382396,0.43016134874918516,0.22604119174162973,0.3156645407394413,0,0,0.9936356293696734
Gubadli district,district,2016,33.02,,494.0,488.0,10.0,47.3,652.0,83.9,,61.02,,33.02,83.9,0.9999999999999998,0.36414543093653623,0.0,0.24859839594253003,21,0,0.3641454309365363
Gusar district,district,2016,42.26,,19043.0,19023.0,5403.0,50.7,27795.0,1.3,,49.64,,42.26,1.3,0.405457969880448,0.39823072259363307,0.37255270606193014,0.36986780036660905,0,0,0.9821751011850971
