region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat,cost_milk,profitability,vrs_raw_control_frontier,vrs_bc_control_frontier,control_frontier_degenerate_draws,control_frontier_all_draws_degenerate,is_control_unit
Gakh district,district,2013,17.51,31.24,12985.0,11490.0,2201.0,48.0,15698.0,180.0,85.0,50.0,68.9,17.51,180.0,0.44070873356168055,0.3415439076911069,0,False,True
Gazakh district,district,2013,24.69,25.83,15762.0,14011.0,7071.0,48.0,27672.0,,122.0,,57.6,24.69,122.0,0.6006124993097376,0.4983265781725861,0,False,True
Gobustan district,district,2013,,2494.0,11327.0,11207.0,33.0,,17293.0,,119.4,,55.2,,119.4,0.9999999999999997,0.4019412934648132,27,False,True
Goranboy district,district,2013,29.45,,21847.0,21238.0,13975.0,48.0,35389.0,80.9,,50.0,,29.45,80.9,0.49793369193122977,0.39932736505612765,0,False,True
Goychay district,district,2013,52.83,,24372.0,20084.0,5569.0,48.2,24510.0,17.8,,51.5,,52.83,17.8,0.3749332885976739,0.3067751419753148,0,False,True
Goygol district,district,2013,41.11,35.08,9969.0,9866.0,1307.0,47.7,23028.0,22.0,47.1,48.7,55.6,41.11,22.0,0.7211999586508133,0.5733258809187743,0,False,True
Guba district,district,2013,51.63,,26207.0,25936.0,630.0,48.6,37992.0,,,39.7,,51.63,,0.49792986942611245,0.2236741281359763,0,False,True
Gusar district,district,2013,6.15,,18658.0,18594.0,4300.0,48.0,26448.0,,,44.8,,6.15,,0.4341504107240543,0.3505842600450465,0,False,True
Hajigabul district,district,2013,,55.74,15675.0,14143.0,3106.0,,17168.0,,55.9,,75.2,55.74,55.9,0.38713045387641887,0.3057722208831334,0,False,True
Imishli district,district,2013,39.98,47.72,39931.0,35672.0,21118.0,47.9,47949.0,17.3,9.5,51.1,51.9,39.98,17.3,0.4838889960088294,0.39205034704499164,0,False,True
Ismayilli district,district,2013,33.39,43.65,23925.0,23198.0,1413.0,48.0,34066.0,,21.2,21.1,68.1,33.39,21.2,0.4399007394922003,0.30297696842137734,0,False,True
Jabrayil district,district,2013,53.13,,3738.0,3689.0,870.0,48.0,5988.0,,,52.2,,53.13,,0.6482586129911061,0.29899117884721915,0,False,False
Jalilabad district,district,2013,20.08,,50228.0,46273.0,24.0,48.0,77490.0,,,45.1,,20.08,,0.9999999999999999,0.8620335109256614,68,False,True
Julfa district,district,2013,,,7295.0,7181.0,1338.0,,9180.0,,,,,,,0.4511072265539501,0.2895806827218048,0,False,True
Kalbajar district,district,2013,,18.12,13197.0,12675.0,329.0,,17053.0,,107.6,,48.0,18.12,107.6,0.5884938039606021,0.46812765051767113,0,False,False
Kangarli district,district,2013,,,5840.0,5840.0,1789.0,,8460.0,,,,,,,0.5201845989903818,0.3401563944285081,0,False,True
Khachmaz district,district,2013,45.7,14.91,25738.0,24651.0,2906.0,48.0,42513.0,,36.4,43.0,30.0,45.7,36.4,0.5385335133067102,0.3633551612588418,0,False,True
Khizi district,district,2013,,17.58,5653.0,5643.0,186.0,,11748.0,,100.0,,80.0,17.58,100.0,0.9999999999999997,0.8316893153730944,0,False,True
Khojavand district,district,2013,,15.56,1010.0,1010.0,270.0,,1486.0,,19.5,,30.0,15.56,19.5,1.9076559539290183,1.0,33,False,False
Kurdamir district,district,2013,36.72,27.35,33256.0,27444.0,16841.0,48.2,41564.0,87.2,77.2,67.6,48.5,36.72,87.2,0.4583713682759324,0.35626142023918483,0,False,True
Lachin district,district,2013,,30.43,16562.0,14428.0,1547.0,,13946.0,,4.4,,29.6,30.43,4.4,0.3255994483038375,0.23782259984565096,0,False,False
Lankaran district,district,2013,27.48,34.04,23834.0,23513.0,489.0,48.2,31208.0,5.8,,29.1,,27.48,5.8,0.49574132768430895,0.3091610669484637,0,False,True
Lerik district,district,2013,31.66,31.84,16789.0,16724.0,334.0,48.0,15109.0,116.7,121.4,72.2,67.4,31.66,116.7,0.4578391442646422,0.3518465719966819,0,False,True
Masalli district,district,2013,12.0,16.13,36619.0,34980.0,1951.0,48.7,48575.0,66.7,,20.8,66.7,12.0,66.7,0.5415246391149944,0.13898800645920906,2,False,True
Neftchala district,district,2013,27.14,16.23,20677.0,18929.0,10628.0,48.5,23734.0,57.4,74.4,43.7,28.7,27.14,57.4,0.3863364798087402,0.32305629117617085,0,False,True
Oghuz district,district,2013,35.0,37.4,12799.0,11463.0,3007.0,47.0,16079.0,55.6,59.2,60.0,62.6,35.0,55.6,0.4510496875867891,0.3557100612717886,0,False,True
Ordubad district,district,2013,,,4780.0,4724.0,220.0,,5424.0,,,,,,,1.0000000000000004,0.8397498680713986,0,False,True
Saatli district,district,2013,34.0,34.01,31569.0,29913.0,16426.0,48.0,37891.0,15.1,11.2,50.0,50.0,34.0,15.1,0.3769400578701667,0.2967193356266684,0,False,True
Sabirabad district,district,2013,38.0,29.45,56565.0,47113.0,23041.0,47.9,88661.0,9.2,19.3,43.1,41.4,38.0,9.2,1.0,0.8726942335299852,79,False,True
Sadarak district,district,2013,,,1610.0,1150.0,597.0,,1715.0,,,,,,,0.9999999999999949,0.0,8,False,True
Salyan district,district,2013,39.26,13.73,32855.0,31176.0,21004.0,48.0,44762.0,26.7,147.2,49.8,39.3,39.26,26.7,0.47871596338066164,0.3828407335126651,0,False,True
Samukh district,district,2013,28.94,32.97,10164.0,9144.0,7900.0,47.1,14041.0,35.2,25.0,35.9,37.0,28.94,35.2,0.5030578197029718,0.3982676243588331,0,False,True
Shabran district,district,2013,64.12,,11828.0,10576.0,637.0,47.5,13063.0,23.1,,63.5,,64.12,23.1,0.5045570488622166,0.41438189232526046,0,False,True
Shahbuz district,district,2013,,,10994.0,10994.0,332.0,,13980.0,,,,,,,0.577529768165803,0.47432192613042923,0,False,True
Shaki district,district,2013,40.0,41.99,39124.0,32571.0,6755.0,48.0,55789.0,19.1,54.8,47.6,65.0,40.0,19.1,0.7376122492074471,0.4513504319212869,2,False,True
Shamakhi district,district,2013,,16.11,19971.0,19652.0,328.0,,22674.0,,25.1,,80.0,16.11,25.1,0.5153264038398331,0.3667301363987494,0,False,True
Shamkir district,district,2013,15.74,,29132.0,28565.0,9998.0,48.0,48769.0,83.8,,55.1,,15.74,83.8,0.6253298081239451,0.4981193996008336,1,False,True
Sharur district,district,2013,,,20190.0,19820.0,3999.0,,26250.0,,,,,,,0.4044991891858525,0.3243743715587544,0,False,True
Shusha district,district,2013,25.11,,2047.0,2022.0,1111.0,48.0,1833.0,33.5,,,,25.11,33.5,0.5850778288973073,0.0,0,False,False
Siyazan district,district,2013,27.14,36.67,5901.0,5489.0,221.0,48.0,10766.0,65.4,91.5,45.1,70.0,27.14,65.4,0.967244275212263,0.8346800278594859,0,False,True
Tartar district,district,2013,77.65,,11715.0,11600.0,8985.0,48.1,14258.0,,,20.0,,77.65,,0.4017842652641346,0.31885992857594925,0,False,True
Tovuz district,district,2013,36.71,,17811.0,17108.0,4227.0,46.8,31421.0,40.9,,63.7,,36.71,40.9,0.5532207422676877,0.43717035034301677,0,False,True
Ujar district,district,2013,,20.0,33109.0,21964.0,11994.0,,38355.0,,153.3,,97.4,20.0,153.3,0.5192714572692472,0.40744824627625387,0,False,True
Yevlakh district,district,2013,26.0,25.92,29985.0,20584.0,14899.0,47.8,36276.0,96.3,67.8,51.0,46.2,26.0,96.3,0.5258152356392121,0.42026381183732553,0,False,True
Zagatala district,district,2013,33.63,38.4,29509.0,26559.0,7853.0,49.0,42651.0,22.0,24.2,43.8,51.2,33.63,22.0,0.5036551417058224,0.38402516958194954,0,False,True
Zangilan district,district,2013,,,639.0,539.0,47.0,,419.0,,,,,,,6.916377724075274,1.0,200,True,False
Zardab district,district,2013,25.96,28.77,22751.0,20376.0,15581.0,48.0,31766.0,43.1,47.9,53.5,50.2,25.96,43.1,0.4692316221098388,0.38390157055919516,0,False,True
Absheron district,district,2014,46.46,20.75,12153.0,12153.0,463.0,48.0,40637.0,,9.5,59.3,39.21,46.46,9.5,0.9999999999999999,0.5676600204373352,1,False,True
Agdash district,district,2014,20.99,,36886.0,24755.0,12872.0,48.0,42691.0,67.9,,35.24,,20.99,67.9,0.5475479020588597,0.44268167971458106,0,False,True
Aghdam district,district,2014,37.0,,18135.0,17879.0,8742.0,48.0,32576.0,21.6,,45.0,,37.0,21.6,0.5524254175365892,0.4490099595461078,0,False,False
Aghjabadi district,district,2014,30.59,,42797.0,37020.0,29623.0,48.0,66545.0,25.7,,46.46,,30.59,25.7,0.805816900429634,0.7060305432648712,7,False,True
Aghstafa district,district,2014,21.52,,11734.0,9476.0,5341.0,48.6,16334.0,62.3,,60.0,,21.52,62.3,0.5583112811017229,0.4497059414504687,0,False,True
Aghsu district,district,2014,,30.26,18840.0,15184.0,870.0,,27892.0,,222.7,,96.81,30.26,222.7,0.5668286649883392,0.4126060342710326,0,False,True
Astara district,district,2014,31.13,20.55,22300.0,22084.0,1111.0,48.0,30010.0,14.9,4.7,40.0,41.04,31.13,14.9,0.4203503691277353,0.30093135898640355,0,False,True
Babak district,district,2014,,,8154.0,7727.0,1167.0,,12298.0,,,,,,,0.5371957659945596,0.38835992914533424,0,False,True
Balakan district,district,2014,27.43,,18363.0,15581.0,2402.0,47.9,19996.0,90.8,,57.09,,27.43,90.8,0.4059172884356234,0.3180137302029426,0,False,True
Barda district,district,2014,36.64,,42021.0,36758.0,31041.0,48.0,65433.0,0.1,,44.98,,36.64,0.1,0.7909181045648759,0.6954316041935346,3,False,True
Beylagan district,district,2014,25.59,16.37,27140.0,25751.0,24880.0,48.0,39130.0,,30.5,25.0,21.02,25.59,30.5,0.4554179701823512,0.36240453483827717,0,False,True
Bilasuvar district,district,2014,40.1,,19992.0,18450.0,8555.0,48.0,27392.0,,,39.74,,40.1,,0.45598954289000987,0.3764097363216167,0,False,True
Dashkasan district,district,2014,20.0,34.99,14047.0,13870.0,298.0,48.1,21516.0,14.3,42.9,40.0,50.0,20.0,14.3,0.6048163244872691,0.4417282640611956,0,False,True
Fuzuli district,district,2014,36.46,,15460.0,14626.0,5287.0,47.9,17869.0,15.5,,41.67,,36.46,15.5,0.39135757653369996,0.3149565494550193,0,False,False
Gabala district,district,2014,31.03,,25138.0,24187.0,1505.0,48.0,37385.0,16.1,,50.0,,31.03,16.1,0.46449465412394814,0.31336546941265353,0,False,True
Gakh district,district,2014,20.61,30.71,12440.0,11067.0,2619.0,48.1,15733.0,,32.0,48.56,51.52,20.61,32.0,0.46271376399173847,0.36092056024136077,0,False,True
Gazakh district,district,2014,25.48,16.33,15978.0,14298.0,5783.0,47.0,29002.0,96.5,118.8,60.79,58.05,25.48,96.5,0.6202002408668348,0.5094357495709969,0,False,True
Gobustan district,district,2014,,24.58,11352.0,11232.0,143.0,,17601.0,,115.6,,60.78,24.58,115.6,0.7236769803075166,0.460224268213122,0,False,True
Goranboy district,district,2014,25.21,,20851.0,20304.0,13748.0,47.9,35966.0,64.5,,41.26,,25.21,64.5,0.5335918501100511,0.43007890989427655,0,False,True
Goychay district,district,2014,58.15,,24419.0,20475.0,5583.0,47.8,24850.0,28.5,,57.46,,58.15,28.5,0.3758350226145782,0.30551484994461664,0,False,True
Goygol district,district,2014,39.45,26.01,10003.0,9897.0,1307.0,47.7,23348.0,13.1,32.1,43.7,43.82,39.45,13.1,0.734677385981745,0.5787658886609525,0,False,True
Guba district,district,2014,45.46,,25842.0,25658.0,472.0,48.0,38182.0,13.3,,39.85,,45.46,13.3,0.6041218157906096,0.3181184081213898,0,False,True
Gusar district,district,2014,55.24,,18750.0,18728.0,4502.0,48.0,27506.0,,,51.97,,55.24,,0.4509396233434598,0.3625114216978731,0,False,True
Hajigabul district,district,2014,,55.76,15858.0,14403.0,3468.0,,17172.0,,57.5,,75.21,55.76,57.5,0.3837522671808927,0.3026927901865514,0,False,True
Imishli district,district,2014,40.2,40.0,40036.0,36066.0,20316.0,47.9,48373.0,28.4,24.7,51.68,50.0,40.2,28.4,0.4833268155905093,0.4109475159410084,0,False,True
Ismayilli district,district,2014,43.81,45.98,23979.0,23322.0,1169.0,48.0,34118.0,,26.5,27.51,59.2,43.81,26.5,0.44216743186714697,0.30186472107617723,0,False,True
Jabrayil district,district,2014,69.23,,3770.0,3722.0,885.0,46.2,6123.0,33.3,,80.0,,69.23,33.3,0.6505635630020762,0.2895779869757007,0,False,False
Jalilabad district,district,2014,20.0,,50207.0,46479.0,30.0,47.5,78500.0,9.4,,52.5,,20.0,9.4,0.9999999999999999,0.8835517306571434,76,False,True
Julfa district,district,2014,,,7368.0,7252.0,1258.0,,9195.0,,,,,,,0.45181719133608733,0.2850260633442385,0,False,True
Kalbajar district,district,2014,,39.09,13201.0,12712.0,319.0,,17223.0,,41.9,,52.0,39.09,41.9,0.5541560434082371,0.42183354806169626,0,False,False
Kangarli district,district,2014,,,5897.0,5897.0,2078.0,,8475.0,,,,,,,0.5208428887035969,0.3337658656862881,0,False,True
Khachmaz district,district,2014,48.01,,25543.0,24579.0,3083.0,48.0,45379.0,,,41.49,,48.01,,0.6365225367922389,0.47176652643008454,0,False,True
Khizi district,district,2014,,,5976.0,5933.0,38.0,,10956.0,,,,,,,0.9999999999999998,0.005915952800904067,11,False,True
Khojavand district,district,2014,,,1042.0,1042.0,283.0,,1492.0,,,,,,,1.8040476334890105,0.702551490176373,22,False,False
Kurdamir district,district,2014,36.65,27.87,32889.0,27468.0,17236.0,48.1,41620.0,29.0,73.5,50.49,48.39,36.65,29.0,0.4668614652472685,0.37267775059096653,0,False,True
Lachin district,district,2014,,37.5,16936.0,15140.0,1782.0,,22140.0,,26.7,,63.33,37.5,26.7,0.45772780190093215,0.35472999458120635,0,False,False
Lankaran district,district,2014,33.3,32.08,24070.0,23640.0,479.0,48.4,31893.0,1.9,,33.93,,33.3,1.9,0.5317135607846034,0.347257555699261,0,False,True
Lerik district,district,2014,31.71,32.34,16811.0,16753.0,341.0,48.8,15194.0,,,,,31.71,,0.3980528529333083,0.2862621373768146,0,False,True
Masalli district,district,2014,,17.24,36488.0,35040.0,1759.0,,48960.0,,135.3,,40.0,17.24,135.3,0.5532002271579299,0.1576518267522128,1,False,True
Neftchala district,district,2014,22.07,34.18,20869.0,19147.0,12191.0,48.0,23865.0,95.6,139.5,53.49,39.62,22.07,95.6,0.38737595801961466,0.32182463917399134,0,False,True
Oghuz district,district,2014,35.0,38.47,12050.0,11090.0,2786.0,47.2,16083.0,72.1,48.9,60.24,60.0,35.0,72.1,0.47066571563958004,0.3690784121166002,0,False,True
Ordubad district,district,2014,,,4832.0,4775.0,216.0,,5529.0,,,,,,,0.9443598975740596,0.7782605430966734,0,False,True
Saatli district,district,2014,36.78,33.96,31560.0,29971.0,17688.0,48.9,37893.0,17.2,11.1,50.0,50.0,36.78,17.2,0.37963952643837034,0.3028305737732645,0,False,True
Sabirabad district,district,2014,37.5,25.71,57377.0,47799.0,22419.0,48.0,92877.0,10.4,35.8,43.04,42.7,37.5,10.4,1.0000000000000002,0.8706176066401163,69,False,True
Sadarak district,district,2014,,,1630.0,1164.0,594.0,,1720.0,,,,,,,1.0000000000000004,0.0,8,False,True
Salyan district,district,2014,48.74,14.32,33293.0,31650.0,22434.0,48.0,44775.0,12.3,132.0,54.76,40.38,48.74,12.3,0.47319327493232244,0.39340362703346954,0,False,True
Samukh district,district,2014,30.89,30.56,10247.0,9220.0,7880.0,47.2,14099.0,15.5,54.7,36.98,50.0,30.89,15.5,0.50536446468169,0.3989655412993013,0,False,True
Shabran district,district,2014,87.92,22.22,11512.0,10183.0,656.0,48.3,15478.0,24.5,128.3,68.05,60.0,87.92,24.5,0.566890305626119,0.45744564662283627,0,False,True
Shahbuz district,district,2014,,,11114.0,11114.0,326.0,,14012.0,,,,,,,0.5547484788422823,0.4391331149162415,0,False,True
Shaki district,district,2014,38.59,43.0,36305.0,30160.0,6858.0,48.0,57508.0,25.6,62.8,48.56,70.0,38.59,25.6,0.8181093647603972,0.6528452333755483,2,False,True
Shamakhi district,district,2014,,25.0,20055.0,19733.0,431.0,,23011.0,,167.2,,80.62,25.0,167.2,0.4509689520047286,0.32709480612053043,0,False,True
Shamkir district,district,2014,17.46,,29190.0,28636.0,9372.0,48.0,51450.0,83.3,,55.0,,17.46,83.3,0.6820525911974923,0.574315121853052,1,False,True
Sharur district,district,2014,,,20418.0,20042.0,3994.0,,26358.0,,,,,,,0.40520089352560623,0.3232530414428239,0,False,True
Shusha district,district,2014,30.0,,1965.0,1941.0,1075.0,48.2,1834.0,35.2,,80.0,,30.0,35.2,0.6162752187819049,0.0,0,False,False
Siyazan district,district,2014,,38.97,5945.0,5607.0,306.0,,11167.0,,80.1,,70.08,38.97,80.1,0.8950475158260516,0.761056573129729,0,False,True
Tartar district,district,2014,28.88,,11757.0,11655.0,10866.0,47.8,14594.0,,,19.94,,28.88,,0.4117746546299615,0.3270522908604245,0,False,True
Tovuz district,district,2014,38.0,,17868.0,17196.0,4274.0,48.0,31786.0,49.3,,60.0,,38.0,49.3,0.5613946036244651,0.44579976306750657,0,False,True
Ujar district,district,2014,,,33127.0,21972.0,12056.0,,38359.0,,,,,,,0.5238376455138936,0.416251812024392,0,False,True
Yevlakh district,district,2014,25.99,25.92,30110.0,20693.0,18819.0,48.0,36512.0,96.2,68.1,51.0,43.71,25.99,96.2,0.5310115999987829,0.42877470570961396,0,False,True
Zagatala district,district,2014,37.81,37.82,29618.0,26842.0,7715.0,48.0,42944.0,22.4,16.0,53.52,50.35,37.81,22.4,0.5114068638632078,0.4057763974521762,0,False,True
Zangilan district,district,2014,28.57,,622.0,582.0,39.0,42.9,451.0,,,30.0,,28.57,,6.829054344434566,1.0,200,True,False
Zardab district,district,2014,24.68,24.21,22792.0,20531.0,16576.0,47.8,31777.0,43.5,47.6,51.12,50.2,24.68,43.5,0.4700794054052186,0.38558911257302775,0,False,True
Absheron district,district,2015,46.92,20.65,13398.0,13398.0,101.0,48.0,42861.0,4.7,9.5,57.27,39.23,46.92,4.7,1.0,0.651905226249637,14,False,True
Agdash district,district,2015,21.0,,37077.0,24864.0,12301.0,48.0,43761.0,,,,,21.0,,0.5574560328154009,0.46676035567074414,0,False,True
Aghdam district,district,2015,37.03,,18400.0,18295.0,8882.0,47.0,33312.0,28.6,,45.0,,37.03,28.6,0.5772161151715183,0.4967847290217865,0,False,False
Aghjabadi district,district,2015,26.17,,42955.0,37158.0,33025.0,48.0,89088.0,40.1,,50.98,,26.17,40.1,0.9999999999999999,0.8579253890184577,27,False,True
Aghstafa district,district,2015,26.19,,11796.0,9601.0,6455.0,47.6,16642.0,51.8,,60.0,,26.19,51.8,0.5839052820236748,0.5003479283353978,0,False,True
Aghsu district,district,2015,,30.18,18867.0,15341.0,1294.0,,29419.0,,173.8,,69.91,30.18,173.8,0.6129471931205076,0.49800048342497993,0,False,True
Astara district,district,2015,26.45,20.02,22329.0,22095.0,1124.0,48.1,30126.0,0.2,3.0,40.0,39.72,26.45,0.2,0.4350909049153068,0.3325775481506139,0,False,True
Babak district,district,2015,,,8257.0,7823.0,1303.0,,12504.0,,,,,,,0.5594168544652725,0.4507171588942276,0,False,True
Balakan district,district,2015,28.32,,18443.0,15648.0,2864.0,48.0,20556.0,76.6,,50.01,,28.32,76.6,0.4325959522391766,0.36899981301847845,0,False,True
Barda district,district,2015,36.15,,42042.0,36852.0,33835.0,48.0,69047.0,0.1,,44.98,,36.15,0.1,0.728785952903528,0.6261287879392196,5,False,True
Beylagan district,district,2015,25.67,20.89,27271.0,25856.0,28853.0,48.1,39457.0,,42.8,22.05,23.03,25.67,42.8,0.47905237167528014,0.40821990612792447,0,False,True
Bilasuvar district,district,2015,24.07,,20187.0,18585.0,10158.0,48.0,27693.0,54.1,,42.22,,24.07,54.1,0.4783577875439824,0.4173401302071169,0,False,True
Dashkasan district,district,2015,20.12,35.0,13350.0,13199.0,49.0,48.1,22713.0,100.0,48.2,40.0,50.0,20.12,100.0,0.9999999999999998,0.6473599687186042,5,False,True
Fuzuli district,district,2015,36.11,,15690.0,14821.0,5975.0,48.0,20321.0,11.1,,40.0,,36.11,11.1,0.45202231293221845,0.3914760670754862,0,False,False
Gabala district,district,2015,51.31,,25057.0,24192.0,2037.0,44.0,36591.0,,,49.56,,51.31,,0.4767957352874756,0.3683297539771023,0,False,True
Gadabay district,district,2015,,23.53,26183.0,26083.0,39.0,,43139.0,,,,,23.53,,0.9999999999999999,0.6658425086227575,22,False,True
Gakh district,district,2015,30.54,26.23,12028.0,10840.0,3862.0,47.9,15857.0,,19.0,,50.0,30.54,19.0,0.49564422817797943,0.4190791104254261,0,False,True
Gazakh district,district,2015,25.39,26.22,16070.0,14411.0,6221.0,48.0,30009.0,95.5,107.5,50.0,56.25,25.39,95.5,0.6646702350202174,0.5764891966472404,0,False,True
Gobustan district,district,2015,,25.13,11393.0,11271.0,273.0,,18042.0,,119.0,,56.64,25.13,119.0,0.5836949578439653,0.4625895054456598,0,False,True
Goranboy district,district,2015,25.9,,20682.0,20177.0,13686.0,48.0,36114.0,62.6,,42.28,,25.9,62.6,0.5646471032970605,0.48438635358358517,0,False,True
Goychay district,district,2015,60.0,,24436.0,20764.0,5706.0,48.2,24935.0,11.9,,60.0,,60.0,11.9,0.38868425634898063,0.336662807162436,0,False,True
Goygol district,district,2015,32.73,35.03,10017.0,9928.0,1297.0,48.0,23540.0,36.1,38.6,43.64,35.9,32.73,36.1,0.7711588565716172,0.6554729349609792,0,False,True
Guba district,district,2015,13.46,,25550.0,25352.0,519.0,48.0,38277.0,156.7,,90.04,,13.46,156.7,0.4747435463713592,0.30577869084192344,0,False,True
Gubadli district,district,2015,,,469.0,463.0,10.0,,638.0,,,,,,,11.213986569427405,1.0,200,True,False
Gusar district,district,2015,47.19,,19029.0,19009.0,5243.0,48.0,27755.0,0.4,,45.18,,47.19,0.4,0.46865721641712893,0.4036818468668132,0,False,True
Hajigabul district,district,2015,,69.79,15990.0,14546.0,4641.0,,17217.0,,43.8,,84.05,69.79,43.8,0.39715087905196456,0.33788070271130743,0,False,True
Imishli district,district,2015,40.47,40.36,40662.0,37221.0,20437.0,48.0,49020.0,24.3,24.5,50.0,50.18,40.47,24.3,0.44500780923314975,0.3776357247971288,0,False,True
Ismayilli district,district,2015,73.42,43.47,24040.0,23427.0,1927.0,48.0,34868.0,7.9,33.0,39.92,60.0,73.42,7.9,0.47050798559630574,0.3673624699544108,0,False,True
Jabrayil district,district,2015,66.67,,4010.0,3956.0,890.0,46.7,6704.0,23.3,,81.67,,66.67,23.3,0.6705353897616124,0.3692125819141705,0,False,False
Jalilabad district,district,2015,166.67,,50295.0,46763.0,30.0,44.4,82940.0,66.7,,55.56,,,66.7,1.0,0.874724014100954,71,False,True
Julfa district,district,2015,,,7446.0,7326.0,1124.0,,9321.0,,,,,,,0.46824656404169557,0.32491971491660476,0,False,True
Kalbajar district,district,2015,,32.28,13089.0,12629.0,380.0,,17396.0,,43.8,,51.78,32.28,43.8,0.5013436900840156,0.4023624345803841,0,False,False
Kangarli district,district,2015,,,5974.0,5974.0,2155.0,,8564.0,,,,,,,0.5365591501417094,0.37176744624433034,0,False,True
Khachmaz district,district,2015,59.22,,26428.0,25475.0,3228.0,48.0,48640.0,,,35.05,,59.22,,0.6772861170475926,0.521221822775215,0,False,True
Khizi district,district,2015,501.0,,5114.0,5083.0,113.0,48.0,12080.0,2.1,,43.64,,,2.1,0.9999999999999989,0.7200973103777657,0,False,True
Khojavand district,district,2015,,,1073.0,1073.0,409.0,,1680.0,,,,,,,1.357171829879409,0.21551835490112836,19,False,False
Kurdamir district,district,2015,36.87,27.83,33516.0,28084.0,14978.0,48.1,41786.0,29.5,71.7,50.35,48.13,36.87,29.5,0.46569309280054694,0.3908725397592474,0,False,True
Lachin district,district,2015,,60.0,17074.0,15489.0,1989.0,,20350.0,,,,,60.0,,0.4330841952496169,0.36470421639207196,0,False,False
Lankaran district,district,2015,35.43,33.82,24088.0,23661.0,597.0,48.5,32885.0,5.4,,38.33,,35.43,5.4,0.4409479866866996,0.30741313653195534,0,False,True
Lerik district,district,2015,33.33,30.38,16831.0,16783.0,423.0,47.6,15644.0,117.1,108.8,70.0,63.84,33.33,117.1,0.3548271602228974,0.2841646221901012,0,False,True
Masalli district,district,2015,,,36448.0,35041.0,1458.0,,49018.0,,,,,,,0.519938089762068,0.11803733963916818,0,False,True
Neftchala district,district,2015,13.68,90.0,21062.0,19356.0,12348.0,46.0,24325.0,158.1,53.8,70.0,40.0,13.68,158.1,0.4075922870067769,0.3574729379199811,0,False,True
Oghuz district,district,2015,34.48,37.96,12070.0,11258.0,2789.0,46.4,16084.0,71.4,54.4,60.0,60.0,34.48,71.4,0.48323367422229335,0.40638418586423986,0,False,True
Ordubad district,district,2015,,,4886.0,4824.0,214.0,,5634.0,,,,,,,0.9134322553700727,0.7654995625446257,0,False,True
Saatli district,district,2015,36.43,34.03,32064.0,31160.0,19287.0,48.7,38253.0,24.5,11.1,50.0,50.0,36.43,24.5,0.3860258638777878,0.32899545250901063,0,False,True
Sabirabad district,district,2015,37.93,29.61,58199.0,48514.0,23252.0,48.0,97771.0,10.1,40.5,42.04,42.94,37.93,10.1,1.0000000000000002,0.8909338888287903,73,False,True
Sadarak district,district,2015,,,1650.0,1178.0,589.0,,1742.0,,,,,,,1.0,0.0,2,False,True
Salyan district,district,2015,32.72,14.07,33351.0,32014.0,20861.0,48.0,45000.0,38.3,125.2,45.24,45.52,32.72,38.3,0.4528460869561727,0.3834271426932353,0,False,True
Samukh district,district,2015,33.7,38.46,10342.0,9346.0,7569.0,47.2,16737.0,31.6,27.3,39.43,60.03,33.7,31.6,0.6028576185740377,0.5173896361621941,0,False,True
Shabran district,district,2015,75.23,20.0,12072.0,10674.0,812.0,47.7,15485.0,28.0,,72.72,,75.23,28.0,0.49778568754337504,0.40025392608497057,0,False,True
Shahbuz district,district,2015,,,11240.0,11240.0,300.0,,14265.0,,,,,,,0.49698945024035407,0.4022513849175532,0,False,True
Shaki district,district,2015,45.0,39.99,35496.0,29618.0,7228.0,48.0,55692.0,4.6,75.0,47.27,70.0,45.0,4.6,0.7327141379253171,0.6105151177476275,1,False,True
Shamakhi district,district,2015,,37.27,20115.0,19797.0,364.0,,23146.0,,212.9,,80.23,37.27,212.9,0.40321979456527907,0.29356385981444433,0,False,True
Shamkir district,district,2015,18.4,,29202.0,28627.0,9822.0,46.5,54608.0,83.3,,55.0,,18.4,83.3,0.7025746072345919,0.5962975068347055,0,False,True
Sharur district,district,2015,,,20776.0,20287.0,3986.0,,26854.0,,,,,,,0.4259348472717174,0.3633409610470882,0,False,True
Shusha district,district,2015,,,2003.0,1980.0,1144.0,,1835.0,,,,,,,0.6089082414406515,0.0,0,False,False
Siyazan district,district,2015,,40.49,6272.0,5984.0,203.0,,12199.0,,66.4,,67.17,40.49,66.4,0.83271353850868,0.7026920320532625,0,False,True
Tartar district,district,2015,43.04,,11867.0,11783.0,11485.0,48.0,17742.0,,,23.33,,43.04,,0.5035202792064276,0.4342077610726166,0,False,True
Tovuz district,district,2015,36.96,,18010.0,17360.0,4672.0,47.8,32453.0,71.7,,61.96,,36.96,71.7,0.5935994163506334,0.5040949564236356,0,False,True
Ujar district,district,2015,,18.0,33152.0,21976.0,13865.0,,38781.0,,103.3,,49.91,18.0,103.3,0.554490364046151,0.47203478879413263,0,False,True
Yevlakh district,district,2015,25.9,25.91,27834.0,19196.0,21193.0,48.4,36534.0,97.0,68.6,51.0,43.99,25.9,97.0,0.6000053560004366,0.5158655788453423,0,False,True
