region,year,variable,value,region_type
Lankaran-Astara economic region,2014,profitability_milk_enterprises_pct,7.3,economic_region
Lankaran-Astara economic region,2015,profitability_milk_enterprises_pct,6.8,economic_region
Lankaran-Astara economic region,2016,profitability_milk_enterprises_pct,8.2,economic_region
Lankaran-Astara economic region,2017,profitability_milk_enterprises_pct,9.1,economic_region
Lankaran-Astara economic region,2018,profitability_milk_enterprises_pct,14.4,economic_region
Lankaran-Astara economic region,2019,profitability_milk_enterprises_pct,20.0,economic_region
Lankaran-Astara economic region,2020,profitability_milk_enterprises_pct,19.4,economic_region
Lankaran-Astara economic region,2021,profitability_milk_enterprises_pct,17.9,economic_region
Lankaran-Astara economic region,2022,profitability_milk_enterprises_pct,22.3,economic_region
Lankaran-Astara economic region,2023,profitability_milk_enterprises_pct,19.1,economic_region
Lankaran-Astara economic region,2024,profitability_milk_enterprises_pct,17.0,economic_region
Astara district,2005,profitability_milk_enterprises_pct,6.5,district
Astara district,2008,profitability_milk_enterprises_pct,3.3,district
Astara district,2009,profitability_milk_enterprises_pct,1.2,district
Astara district,2010,profitability_milk_enterprises_pct,4.3,district
Astara district,2011,profitability_milk_enterprises_pct,1.3,district
Astara district,2012,profitability_milk_enterprises_pct,-2.5,district
Astara district,2013,profitability_milk_enterprises_pct,0.6,district
Astara district,2014,profitability_milk_enterprises_pct,14.9,district
Astara district,2015,profitability_milk_enterprises_pct,0.2,district
Astara district,2016,profitability_milk_enterprises_pct,10.7,district
Astara district,2017,profitability_milk_enterprises_pct,7.4,district
Astara district,2018,profitability_milk_enterprises_pct,20.0,district
Astara district,2019,profitability_milk_enterprises_pct,22.1,district
Astara district,2020,profitability_milk_enterprises_pct,24.2,district
Astara district,2021,profitability_milk_enterprises_pct,21.1,district
Astara district,2022,profitability_milk_enterprises_pct,22.5,district
Astara district,2023,profitability_milk_enterprises_pct,21.6,district
Astara district,2024,profitability_milk_enterprises_pct,19.7,district
Jalilabad district,2005,profitability_milk_enterprises_pct,0.1,district
Jalilabad district,2008,profitability_milk_enterprises_pct,49.0,district
Jalilabad district,2009,profitability_milk_enterprises_pct,,district
Jalilabad district,2010,profitability_milk_enterprises_pct,16.7,district
Jalilabad district,2011,profitability_milk_enterprises_pct,18.6,district
Jalilabad district,2012,profitability_milk_enterprises_pct,19.3,district
Jalilabad district,2013,profitability_milk_enterprises_pct,,district
Jalilabad district,2014,profitability_milk_enterprises_pct,9.4,district
Jalilabad district,2015,profitability_milk_enterprises_pct,66.7,district
Jalilabad district,2016,profitability_milk_enterprises_pct,,district
Jalilabad district,2017,profitability_milk_enterprises_pct,,district
Jalilabad district,2018,profitability_milk_enterprises_pct,,district
Jalilabad district,2019,profitability_milk_enterprises_pct,150.0,district
Jalilabad district,2020,profitability_milk_enterprises_pct,,district
Jalilabad district,2021,profitability_milk_enterprises_pct,,district
Jalilabad district,2022,profitability_milk_enterprises_pct,,district
Jalilabad district,2023,profitability_milk_enterprises_pct,,district
Jalilabad district,2024,profitability_milk_enterprises_pct,,district
Lerik district,2005,profitability_milk_enterprises_pct,11.7,district
Lerik district,2008,profitability_milk_enterprises_pct,25.0,district
Lerik district,2009,profitability_milk_enterprises_pct,22.2,district
Lerik district,2010,profitability_milk_enterprises_pct,,district
Lerik district,2011,profitability_milk_enterprises_pct,59.3,district
Lerik district,2012,profitability_milk_enterprises_pct,108.0,district
Lerik district,2013,profitability_milk_enterprises_pct,116.7,district
Lerik district,2014,profitability_milk_enterprises_pct,,district
Lerik district,2015,profitability_milk_enterprises_pct,117.1,district
Lerik district,2016,profitability_milk_enterprises_pct,146.6,district
Lerik district,2017,profitability_milk_enterprises_pct,,district
Lerik district,2018,profitability_milk_enterprises_pct,180.8,district
Lerik district,2019,profitability_milk_enterprises_pct,105.1,district
Lerik district,2020,profitability_milk_enterprises_pct,112.0,district
Lerik district,2021,profitability_milk_enterprises_pct,17.0,district
Lerik district,2022,profitability_milk_enterprises_pct,96.2,district
Lerik district,2023,profitability_milk_enterprises_pct,64.0,district
Lerik district,2024,profitability_milk_enterprises_pct,2.8,district
Lankaran district,2005,profitability_milk_enterprises_pct,6.9,district
Lankaran district,2008,profitability_milk_enterprises_pct,3.3,district
Lankaran district,2009,profitability_milk_enterprises_pct,3.6,district
Lankaran district,2010,profitability_milk_enterprises_pct,,district
Lankaran district,2011,profitability_milk_enterprises_pct,,district
Lankaran district,2012,profitability_milk_enterprises_pct,4.3,district
Lankaran district,2013,profitability_milk_enterprises_pct,5.8,district
Lankaran district,2014,profitability_milk_enterprises_pct,1.9,district
Lankaran district,2015,profitability_milk_enterprises_pct,5.4,district
Lankaran district,2016,profitability_milk_enterprises_pct,4.1,district
Lankaran district,2017,profitability_milk_enterprises_pct,5.9,district
Lankaran district,2018,profitability_milk_enterprises_pct,5.1,district
Lankaran district,2019,profitability_milk_enterprises_pct,6.1,district
Lankaran district,2020,profitability_milk_enterprises_pct,3.9,district
Lankaran district,2021,profitability_milk_enterprises_pct,10.0,district
Lankaran district,2022,profitability_milk_enterprises_pct,7.9,district
Lankaran district,2023,profitability_milk_enterprises_pct,6.4,district
Lankaran district,2024,profitability_milk_enterprises_pct,3.1,district
Masalli district,2005,profitability_milk_enterprises_pct,10.9,district
Masalli district,2008,profitability_milk_enterprises_pct,18.2,district
Masalli district,2009,profitability_milk_enterprises_pct,25.0,district
Masalli district,2010,profitability_milk_enterprises_pct,25.0,district
Masalli district,2011,profitability_milk_enterprises_pct,42.9,district
Masalli district,2012,profitability_milk_enterprises_pct,42.9,district
Masalli district,2013,profitability_milk_enterprises_pct,66.7,district
Masalli district,2014,profitability_milk_enterprises_pct,,district
Masalli district,2015,profitability_milk_enterprises_pct,,district
Masalli district,2016,profitability_milk_enterprises_pct,,district
Masalli district,2017,profitability_milk_enterprises_pct,,district
Masalli district,2018,profitability_milk_enterprises_pct,,district
Masalli district,2019,profitability_milk_enterprises_pct,,district
Masalli district,2020,profitability_milk_enterprises_pct,,district
Masalli district,2021,profitability_milk_enterprises_pct,,district
Masalli district,2022,profitability_milk_enterprises_pct,,district
Masalli district,2023,profitability_milk_enterprises_pct,,district
Masalli district,2024,profitability_milk_enterprises_pct,15.9,district
Yardimli district,2005,profitability_milk_enterprises_pct,27.8,district
Yardimli district,2008,profitability_milk_enterprises_pct,41.7,district
Yardimli district,2009,profitability_milk_enterprises_pct,7.7,district
Yardimli district,2010,profitability_milk_enterprises_pct,4.7,district
Yardimli district,2011,profitability_milk_enterprises_pct,35.1,district
Yardimli district,2012,profitability_milk_enterprises_pct,6.3,district
Yardimli district,2013,profitability_milk_enterprises_pct,3.5,district
Yardimli district,2014,profitability_milk_enterprises_pct,11.8,district
Yardimli district,2015,profitability_milk_enterprises_pct,10.5,district
Yardimli district,2016,profitability_milk_enterprises_pct,8.9,district
Yardimli district,2017,profitability_milk_enterprises_pct,15.1,district
Yardimli district,2018,profitability_milk_enterprises_pct,21.2,district
Yardimli district,2019,profitability_milk_enterprises_pct,22.3,district
Yardimli district,2020,profitability_milk_enterprises_pct,9.5,district
Yardimli district,2021,profitability_milk_enterprises_pct,14.0,district
Yardimli district,2022,profitability_milk_enterprises_pct,29.4,district
Yardimli district,2023,profitability_milk_enterprises_pct,16.8,district
Yardimli district,2024,profitability_milk_enterprises_pct,19.3,district
Central Aran economic region,2005,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2008,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2009,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2010,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2011,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2012,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2013,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2014,profitability_milk_enterprises_pct,55.2,economic_region
Central Aran economic region,2015,profitability_milk_enterprises_pct,40.5,economic_region
Central Aran economic region,2016,profitability_milk_enterprises_pct,70.5,economic_region
Central Aran economic region,2017,profitability_milk_enterprises_pct,2.5,economic_region
Central Aran economic region,2018,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2019,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2020,profitability_milk_enterprises_pct,73.7,economic_region
Central Aran economic region,2021,profitability_milk_enterprises_pct,74.3,economic_region
Central Aran economic region,2022,profitability_milk_enterprises_pct,,economic_region
Central Aran economic region,2023,profitability_milk_enterprises_pct,1.3,economic_region
Central Aran economic region,2024,profitability_milk_enterprises_pct,19.8,economic_region
Mingachevir city,2005,profitability_milk_enterprises_pct,,city
Mingachevir city,2008,profitability_milk_enterprises_pct,,city
Mingachevir city,2009,profitability_milk_enterprises_pct,25.4,city
Mingachevir city,2010,profitability_milk_enterprises_pct,14.5,city
Mingachevir city,2011,profitability_milk_enterprises_pct,53.2,city
Mingachevir city,2012,profitability_milk_enterprises_pct,66.7,city
Mingachevir city,2013,profitability_milk_enterprises_pct,17.9,city
Mingachevir city,2014,profitability_milk_enterprises_pct,49.0,city
Mingachevir city,2015,profitability_milk_enterprises_pct,7.6,city
Mingachevir city,2016,profitability_milk_enterprises_pct,2.7,city
Mingachevir city,2017,profitability_milk_enterprises_pct,7.0,city
Mingachevir city,2018,profitability_milk_enterprises_pct,131.4,city
Mingachevir city,2019,profitability_milk_enterprises_pct,180.0,city
Mingachevir city,2020,profitability_milk_enterprises_pct,124.5,city
Mingachevir city,2021,profitability_milk_enterprises_pct,144.8,city
Mingachevir city,2022,profitability_milk_enterprises_pct,115.6,city
Mingachevir city,2023,profitability_milk_enterprises_pct,50.0,city
Mingachevir city,2024,profitability_milk_enterprises_pct,,city
Agdash district,2005,profitability_milk_enterprises_pct,46.0,district
Agdash district,2008,profitability_milk_enterprises_pct,113.6,district
Agdash district,2009,profitability_milk_enterprises_pct,80.0,district
Agdash district,2010,profitability_milk_enterprises_pct,115.0,district
Agdash district,2011,profitability_milk_enterprises_pct,51.5,district
Agdash district,2012,profitability_milk_enterprises_pct,71.6,district
Agdash district,2013,profitability_milk_enterprises_pct,76.2,district
Agdash district,2014,profitability_milk_enterprises_pct,67.9,district
Agdash district,2015,profitability_milk_enterprises_pct,,district
Agdash district,2016,profitability_milk_enterprises_pct,94.1,district
Agdash district,2017,profitability_milk_enterprises_pct,,district
Agdash district,2018,profitability_milk_enterprises_pct,,district
Agdash district,2019,profitability_milk_enterprises_pct,,district
Agdash district,2020,profitability_milk_enterprises_pct,83.63,district
Agdash district,2021,profitability_milk_enterprises_pct,93.5,district
Agdash district,2022,profitability_milk_enterprises_pct,,district
Agdash district,2023,profitability_milk_enterprises_pct,,district
Agdash district,2024,profitability_milk_enterprises_pct,15.8,district
Goychay district,2005,profitability_milk_enterprises_pct,88.3,district
Goychay district,2008,profitability_milk_enterprises_pct,34.5,district
Goychay district,2009,profitability_milk_enterprises_pct,11.5,district
Goychay district,2010,profitability_milk_enterprises_pct,3.3,district
Goychay district,2011,profitability_milk_enterprises_pct,24.4,district
Goychay district,2012,profitability_milk_enterprises_pct,24.4,district
Goychay district,2013,profitability_milk_enterprises_pct,17.8,district
Goychay district,2014,profitability_milk_enterprises_pct,28.5,district
Goychay district,2015,profitability_milk_enterprises_pct,11.9,district
Goychay district,2016,profitability_milk_enterprises_pct,18.6,district
Goychay district,2017,profitability_milk_enterprises_pct,4.3,district
Goychay district,2018,profitability_milk_enterprises_pct,31.9,district
Goychay district,2019,profitability_milk_enterprises_pct,10.5,district
Goychay district,2020,profitability_milk_enterprises_pct,21.8,district
Goychay district,2021,profitability_milk_enterprises_pct,49.8,district
Goychay district,2022,profitability_milk_enterprises_pct,42.9,district
Goychay district,2023,profitability_milk_enterprises_pct,,district
Goychay district,2024,profitability_milk_enterprises_pct,,district
Kurdamir district,2005,profitability_milk_enterprises_pct,39.4,district
Kurdamir district,2008,profitability_milk_enterprises_pct,12.4,district
Kurdamir district,2009,profitability_milk_enterprises_pct,158.4,district
Kurdamir district,2010,profitability_milk_enterprises_pct,4.7,district
Kurdamir district,2011,profitability_milk_enterprises_pct,2.7,district
Kurdamir district,2012,profitability_milk_enterprises_pct,99.3,district
Kurdamir district,2013,profitability_milk_enterprises_pct,87.2,district
Kurdamir district,2014,profitability_milk_enterprises_pct,29.0,district
Kurdamir district,2015,profitability_milk_enterprises_pct,29.5,district
Kurdamir district,2016,profitability_milk_enterprises_pct,12.8,district
Kurdamir district,2017,profitability_milk_enterprises_pct,25.4,district
Kurdamir district,2018,profitability_milk_enterprises_pct,23.7,district
Kurdamir district,2019,profitability_milk_enterprises_pct,12.4,district
Kurdamir district,2020,profitability_milk_enterprises_pct,10.2,district
Kurdamir district,2021,profitability_milk_enterprises_pct,15.1,district
Kurdamir district,2022,profitability_milk_enterprises_pct,5.1,district
Kurdamir district,2023,profitability_milk_enterprises_pct,10.9,district
Kurdamir district,2024,profitability_milk_enterprises_pct,9.0,district
Ujar district,2005,profitability_milk_enterprises_pct,,district
Ujar district,2008,profitability_milk_enterprises_pct,5.6,district
Ujar district,2009,profitability_milk_enterprises_pct,,district
Ujar district,2010,profitability_milk_enterprises_pct,23.1,district
Ujar district,2011,profitability_milk_enterprises_pct,-1.9,district
Ujar district,2012,profitability_milk_enterprises_pct,,district
Ujar district,2013,profitability_milk_enterprises_pct,,district
Ujar district,2014,profitability_milk_enterprises_pct,,district
Ujar district,2015,profitability_milk_enterprises_pct,,district
Ujar district,2016,profitability_milk_enterprises_pct,,district
Ujar district,2017,profitability_milk_enterprises_pct,,district
Ujar district,2018,profitability_milk_enterprises_pct,,district
Ujar district,2019,profitability_milk_enterprises_pct,,district
Ujar district,2020,profitability_milk_enterprises_pct,,district
Ujar district,2021,profitability_milk_enterprises_pct,,district
Ujar district,2022,profitability_milk_enterprises_pct,,district
Ujar district,2023,profitability_milk_enterprises_pct,,district
Ujar district,2024,profitability_milk_enterprises_pct,,district
Yevlakh district,2005,profitability_milk_enterprises_pct,61.6,district
Yevlakh district,2008,profitability_milk_enterprises_pct,176.5,district
Yevlakh district,2009,profitability_milk_enterprises_pct,191.7,district
Yevlakh district,2010,profitability_milk_enterprises_pct,92.3,district
Yevlakh district,2011,profitability_milk_enterprises_pct,96.2,district
Yevlakh district,2012,profitability_milk_enterprises_pct,96.2,district
Yevlakh district,2013,profitability_milk_enterprises_pct,96.3,district
Yevlakh district,2014,profitability_milk_enterprises_pct,96.2,district
Yevlakh district,2015,profitability_milk_enterprises_pct,97.0,district
Yevlakh district,2016,profitability_milk_enterprises_pct,97.0,district
Yevlakh district,2017,profitability_milk_enterprises_pct,92.3,district
Yevlakh district,2018,profitability_milk_enterprises_pct,169.2,district
Yevlakh district,2019,profitability_milk_enterprises_pct,168.0,district
Yevlakh district,2020,profitability_milk_enterprises_pct,155.2,district
Yevlakh district,2021,profitability_milk_enterprises_pct,145.8,district
Yevlakh district,2022,profitability_milk_enterprises_pct,180.2,district
Yevlakh district,2023,profitability_milk_enterprises_pct,137.8,district
Yevlakh district,2024,profitability_milk_enterprises_pct,205.9,district
Zardab district,2005,profitability_milk_enterprises_pct,,district
Zardab district,2008,profitability_milk_enterprises_pct,60.0,district
Zardab district,2009,profitability_milk_enterprises_pct,19.7,district
Zardab district,2010,profitability_milk_enterprises_pct,152.3,district
Zardab district,2011,profitability_milk_enterprises_pct,105.9,district
Zardab district,2012,profitability_milk_enterprises_pct,142.6,district
Zardab district,2013,profitability_milk_enterprises_pct,43.1,district
Zardab district,2014,profitability_milk_enterprises_pct,43.5,district
Zardab district,2015,profitability_milk_enterprises_pct,152.3,district
Zardab district,2016,profitability_milk_enterprises_pct,173.7,district
Zardab district,2017,profitability_milk_enterprises_pct,97.7,district
Zardab district,2018,profitability_milk_enterprises_pct,100.5,district
Zardab district,2019,profitability_milk_enterprises_pct,79.6,district
Zardab district,2020,profitability_milk_enterprises_pct,16.3,district
Zardab district,2021,profitability_milk_enterprises_pct,55.8,district
Zardab district,2022,profitability_milk_enterprises_pct,16.3,district
Zardab district,2023,profitability_milk_enterprises_pct,23.1,district
Zardab district,2024,profitability_milk_enterprises_pct,23.4,district
Mil-Mughan economic region,2005,profitability_milk_enterprises_pct,,economic_region
Mil-Mughan economic region,2008,profitability_milk_enterprises_pct,,economic_region
Mil-Mughan economic region,2009,profitability_milk_enterprises_pct,,economic_region
Mil-Mughan economic region,2010,profitability_milk_enterprises_pct,,economic_region
Mil-Mughan economic region,2011,profitability_milk_enterprises_pct,,economic_region
Mil-Mughan economic region,2012,profitability_milk_enterprises_pct,,economic_region
Mil-Mughan economic region,2013,profitability_milk_enterprises_pct,,economic_region
Mil-Mughan economic region,2014,profitability_milk_enterprises_pct,19.0,economic_region
Mil-Mughan economic region,2015,profitability_milk_enterprises_pct,21.6,economic_region
Mil-Mughan economic region,2016,profitability_milk_enterprises_pct,18.4,economic_region
Mil-Mughan economic region,2017,profitability_milk_enterprises_pct,18.0,economic_region
Mil-Mughan economic region,2018,profitability_milk_enterprises_pct,24.8,economic_region
Mil-Mughan economic region,2019,profitability_milk_enterprises_pct,26.6,economic_region
Mil-Mughan economic region,2020,profitability_milk_enterprises_pct,52.2,economic_region
Mil-Mughan economic region,2021,profitability_milk_enterprises_pct,54.8,economic_region
Mil-Mughan economic region,2022,profitability_milk_enterprises_pct,51.7,economic_region
Mil-Mughan economic region,2023,profitability_milk_enterprises_pct,26.1,economic_region
Mil-Mughan economic region,2024,profitability_milk_enterprises_pct,35.9,economic_region
Beylagan district,2005,profitability_milk_enterprises_pct,3.0,district
Beylagan district,2008,profitability_milk_enterprises_pct,-56.8,district
Beylagan district,2009,profitability_milk_enterprises_pct,-47.5,district
Beylagan district,2010,profitability_milk_enterprises_pct,-30.0,district
Beylagan district,2011,profitability_milk_enterprises_pct,-28.0,district
Beylagan district,2012,profitability_milk_enterprises_pct,-2.0,district
Beylagan district,2013,profitability_milk_enterprises_pct,,district
Beylagan district,2014,profitability_milk_enterprises_pct,,district
Beylagan district,2015,profitability_milk_enterprises_pct,,district
Beylagan district,2016,profitability_milk_enterprises_pct,,district
Beylagan district,2017,profitability_milk_enterprises_pct,17.9,district
Beylagan district,2018,profitability_milk_enterprises_pct,59.6,district
Beylagan district,2019,profitability_milk_enterprises_pct,7.4,district
Beylagan district,2020,profitability_milk_enterprises_pct,,district
Beylagan district,2021,profitability_milk_enterprises_pct,62.3,district
Beylagan district,2022,profitability_milk_enterprises_pct,,district
Beylagan district,2023,profitability_milk_enterprises_pct,,district
Beylagan district,2024,profitability_milk_enterprises_pct,,district
Imishli district,2005,profitability_milk_enterprises_pct,13.6,district
Imishli district,2008,profitability_milk_enterprises_pct,9.6,district
Imishli district,2009,profitability_milk_enterprises_pct,7.2,district
Imishli district,2010,profitability_milk_enterprises_pct,2.6,district
Imishli district,2011,profitability_milk_enterprises_pct,15.1,district
Imishli district,2012,profitability_milk_enterprises_pct,18.0,district
Imishli district,2013,profitability_milk_enterprises_pct,17.3,district
Imishli district,2014,profitability_milk_enterprises_pct,28.4,district
Imishli district,2015,profitability_milk_enterprises_pct,24.3,district
Imishli district,2016,profitability_milk_enterprises_pct,14.8,district
Imishli district,2017,profitability_milk_enterprises_pct,11.1,district
Imishli district,2018,profitability_milk_enterprises_pct,11.0,district
Imishli district,2019,profitability_milk_enterprises_pct,13.1,district
Imishli district,2020,profitability_milk_enterprises_pct,30.1,district
Imishli district,2021,profitability_milk_enterprises_pct,41.6,district
Imishli district,2022,profitability_milk_enterprises_pct,45.6,district
Imishli district,2023,profitability_milk_enterprises_pct,23.0,district
Imishli district,2024,profitability_milk_enterprises_pct,41.7,district
Saatli district,2005,profitability_milk_enterprises_pct,50.0,district
Saatli district,2008,profitability_milk_enterprises_pct,56.5,district
Saatli district,2009,profitability_milk_enterprises_pct,66.9,district
Saatli district,2010,profitability_milk_enterprises_pct,53.8,district
Saatli district,2011,profitability_milk_enterprises_pct,24.5,district
Saatli district,2012,profitability_milk_enterprises_pct,-35.0,district
Saatli district,2013,profitability_milk_enterprises_pct,15.1,district
Saatli district,2014,profitability_milk_enterprises_pct,17.2,district
Saatli district,2015,profitability_milk_enterprises_pct,24.5,district
Saatli district,2016,profitability_milk_enterprises_pct,25.0,district
Saatli district,2017,profitability_milk_enterprises_pct,25.0,district
Saatli district,2018,profitability_milk_enterprises_pct,24.2,district
Saatli district,2019,profitability_milk_enterprises_pct,67.2,district
Saatli district,2020,profitability_milk_enterprises_pct,48.8,district
Saatli district,2021,profitability_milk_enterprises_pct,38.4,district
Saatli district,2022,profitability_milk_enterprises_pct,97.8,district
Saatli district,2023,profitability_milk_enterprises_pct,80.5,district
Saatli district,2024,profitability_milk_enterprises_pct,93.8,district
Sabirabad district,2005,profitability_milk_enterprises_pct,4.2,district
Sabirabad district,2008,profitability_milk_enterprises_pct,-16.3,district
Sabirabad district,2009,profitability_milk_enterprises_pct,18.2,district
Sabirabad district,2010,profitability_milk_enterprises_pct,0.3,district
Sabirabad district,2011,profitability_milk_enterprises_pct,2.9,district
Sabirabad district,2012,profitability_milk_enterprises_pct,5.6,district
Sabirabad district,2013,profitability_milk_enterprises_pct,9.2,district
Sabirabad district,2014,profitability_milk_enterprises_pct,10.4,district
Sabirabad district,2015,profitability_milk_enterprises_pct,10.1,district
Sabirabad district,2016,profitability_milk_enterprises_pct,26.0,district
Sabirabad district,2017,profitability_milk_enterprises_pct,27.1,district
Sabirabad district,2018,profitability_milk_enterprises_pct,100.0,district
Sabirabad district,2019,profitability_milk_enterprises_pct,26.2,district
Sabirabad district,2020,profitability_milk_enterprises_pct,92.0,district
Sabirabad district,2021,profitability_milk_enterprises_pct,94.9,district
Sabirabad district,2022,profitability_milk_enterprises_pct,27.8,district
Sabirabad district,2023,profitability_milk_enterprises_pct,24.2,district
Sabirabad district,2024,profitability_milk_enterprises_pct,2.7,district
Shaki-Zagatala economic region,2005,profitability_milk_enterprises_pct,20.2,economic_region
Shaki-Zagatala economic region,2008,profitability_milk_enterprises_pct,30.8,economic_region
Shaki-Zagatala economic region,2009,profitability_milk_enterprises_pct,22.0,economic_region
Shaki-Zagatala economic region,2010,profitability_milk_enterprises_pct,26.8,economic_region
Shaki-Zagatala economic region,2011,profitability_milk_enterprises_pct,59.6,economic_region
Shaki-Zagatala economic region,2012,profitability_milk_enterprises_pct,23.0,economic_region
Shaki-Zagatala economic region,2013,profitability_milk_enterprises_pct,9.4,economic_region
Shaki-Zagatala economic region,2014,profitability_milk_enterprises_pct,19.9,economic_region
Shaki-Zagatala economic region,2015,profitability_milk_enterprises_pct,2.9,economic_region
Shaki-Zagatala economic region,2016,profitability_milk_enterprises_pct,11.6,economic_region
Shaki-Zagatala economic region,2017,profitability_milk_enterprises_pct,16.9,economic_region
Shaki-Zagatala economic region,2018,profitability_milk_enterprises_pct,30.3,economic_region
Shaki-Zagatala economic region,2019,profitability_milk_enterprises_pct,11.5,economic_region
Shaki-Zagatala economic region,2020,profitability_milk_enterprises_pct,64.5,economic_region
Shaki-Zagatala economic region,2021,profitability_milk_enterprises_pct,14.1,economic_region
Shaki-Zagatala economic region,2022,profitability_milk_enterprises_pct,19.9,economic_region
Shaki-Zagatala economic region,2023,profitability_milk_enterprises_pct,22.7,economic_region
Shaki-Zagatala economic region,2024,profitability_milk_enterprises_pct,23.7,economic_region
Balakan district,2005,profitability_milk_enterprises_pct,1.4,district
Balakan district,2008,profitability_milk_enterprises_pct,32.1,district
Balakan district,2009,profitability_milk_enterprises_pct,7.4,district
Balakan district,2010,profitability_milk_enterprises_pct,48.7,district
Balakan district,2011,profitability_milk_enterprises_pct,35.7,district
Balakan district,2012,profitability_milk_enterprises_pct,22.8,district
Balakan district,2013,profitability_milk_enterprises_pct,74.7,district
Balakan district,2014,profitability_milk_enterprises_pct,90.8,district
Balakan district,2015,profitability_milk_enterprises_pct,76.6,district
Balakan district,2016,profitability_milk_enterprises_pct,61.6,district
Balakan district,2017,profitability_milk_enterprises_pct,91.3,district
Balakan district,2018,profitability_milk_enterprises_pct,115.0,district
Balakan district,2019,profitability_milk_enterprises_pct,92.0,district
Balakan district,2020,profitability_milk_enterprises_pct,85.2,district
Balakan district,2021,profitability_milk_enterprises_pct,85.2,district
Balakan district,2022,profitability_milk_enterprises_pct,86.0,district
Balakan district,2023,profitability_milk_enterprises_pct,86.0,district
Balakan district,2024,profitability_milk_enterprises_pct,86.1,district
Gakh district,2005,profitability_milk_enterprises_pct,9.2,district
Gakh district,2008,profitability_milk_enterprises_pct,64.3,district
Gakh district,2009,profitability_milk_enterprises_pct,60.7,district
Gakh district,2010,profitability_milk_enterprises_pct,,district
Gakh district,2011,profitability_milk_enterprises_pct,,district
Gakh district,2012,profitability_milk_enterprises_pct,116.7,district
Gakh district,2013,profitability_milk_enterprises_pct,180.0,district
Gakh district,2014,profitability_milk_enterprises_pct,,district
Gakh district,2015,profitability_milk_enterprises_pct,,district
Gakh district,2016,profitability_milk_enterprises_pct,,district
Gakh district,2017,profitability_milk_enterprises_pct,263.4,district
Gakh district,2018,profitability_milk_enterprises_pct,198.1,district
Gakh district,2019,profitability_milk_enterprises_pct,,district
Gakh district,2020,profitability_milk_enterprises_pct,,district
Gakh district,2021,profitability_milk_enterprises_pct,32.1,district
Gakh district,2022,profitability_milk_enterprises_pct,43.5,district
Gakh district,2023,profitability_milk_enterprises_pct,16.0,district
Gakh district,2024,profitability_milk_enterprises_pct,25.4,district
Gabala district,2005,profitability_milk_enterprises_pct,0.1,district
Gabala district,2008,profitability_milk_enterprises_pct,6.5,district
Gabala district,2009,profitability_milk_enterprises_pct,2.0,district
Gabala district,2010,profitability_milk_enterprises_pct,14.3,district
Gabala district,2011,profitability_milk_enterprises_pct,42.1,district
Gabala district,2012,profitability_milk_enterprises_pct,52.9,district
Gabala district,2013,profitability_milk_enterprises_pct,3.8,district
Gabala district,2014,profitability_milk_enterprises_pct,16.1,district
Gabala district,2015,profitability_milk_enterprises_pct,,district
Gabala district,2016,profitability_milk_enterprises_pct,20.3,district
Gabala district,2017,profitability_milk_enterprises_pct,12.6,district
Gabala district,2018,profitability_milk_enterprises_pct,28.7,district
Gabala district,2019,profitability_milk_enterprises_pct,5.8,district
Gabala district,2020,profitability_milk_enterprises_pct,82.5,district
Gabala district,2021,profitability_milk_enterprises_pct,12.9,district
Gabala district,2022,profitability_milk_enterprises_pct,18.4,district
Gabala district,2023,profitability_milk_enterprises_pct,22.3,district
Gabala district,2024,profitability_milk_enterprises_pct,22.3,district
Oghuz district,2005,profitability_milk_enterprises_pct,39.0,district
Oghuz district,2008,profitability_milk_enterprises_pct,80.9,district
Oghuz district,2009,profitability_milk_enterprises_pct,102.7,district
Oghuz district,2010,profitability_milk_enterprises_pct,71.6,district
Oghuz district,2011,profitability_milk_enterprises_pct,89.3,district
Oghuz district,2012,profitability_milk_enterprises_pct,75.9,district
Oghuz district,2013,profitability_milk_enterprises_pct,55.6,district
Oghuz district,2014,profitability_milk_enterprises_pct,72.1,district
Oghuz district,2015,profitability_milk_enterprises_pct,71.4,district
Oghuz district,2016,profitability_milk_enterprises_pct,97.6,district
Oghuz district,2017,profitability_milk_enterprises_pct,97.1,district
Oghuz district,2018,profitability_milk_enterprises_pct,73.6,district
Oghuz district,2019,profitability_milk_enterprises_pct,37.8,district
Oghuz district,2020,profitability_milk_enterprises_pct,75.0,district
Oghuz district,2021,profitability_milk_enterprises_pct,100.2,district
Oghuz district,2022,profitability_milk_enterprises_pct,124.7,district
Oghuz district,2023,profitability_milk_enterprises_pct,148.9,district
Oghuz district,2024,profitability_milk_enterprises_pct,150.0,district
Shaki district,2005,profitability_milk_enterprises_pct,19.9,district
Shaki district,2008,profitability_milk_enterprises_pct,22.1,district
Shaki district,2009,profitability_milk_enterprises_pct,21.7,district
Shaki district,2010,profitability_milk_enterprises_pct,26.9,district
